learner_id,signup_date,state,age,exam_category,tier,monthly_spend_inr,months_subscribed,spend_to_date_inr,days_to_renewal,lessons_total,lessons_last_30d,mock_tests_total,mock_tests_last_30d,doubt_sessions,live_classes,days_active,days_since_last_login,avg_session_min,total_time_hrs,streak_days,login_freq_per_week,notes_saved,videos_rewatched,funnel_stage,churned,churn_risk_score,ltv_inr,cluster,segment,pca1,pca2,churn_probability,action_priority,action_label,action_reason,action_type,action_rev_upside
UA209157,2024-11-22,Bihar,21,SSC,Plus,1562,3,4686,-365.0,1,4,2,0,3,7,20,4,30.1,0.5,2,1,14,1,Subscribed,0,23,4686.0,3,😴 Casual Browsers,-1.5334084873061593,-0.2393724121547758,0.491,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209158,2026-01-30,Karnataka,21,SSC,Plus,1562,15,23430,419.0,2,13,3,2,4,2,19,32,21.5,0.7,1,4,5,1,Subscribed,0,38,9372.0,3,😴 Casual Browsers,-2.165784593703498,-0.1550737623875695,0.539,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1093.3999999999999
UA209159,2025-01-18,AP,23,NEET,Free,0,0,0,,2,0,4,0,6,4,30,38,21.9,0.7,4,2,15,0,Mock Test Taken,0,0,0.0,0,⚠️ At-Risk,0.048046723466962,0.0883944233969093,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209160,2024-11-15,Bihar,22,UPSC,Free,0,0,0,,1,0,7,0,4,15,28,8,32.0,0.5,7,1,15,1,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,0.7519246059050323,-0.0120210566943125,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209161,2024-07-25,Gujarat,23,Banking,Free,0,0,0,,2,0,5,0,5,5,22,40,36.2,1.2,3,3,8,2,3+ Lessons,0,0,0.0,0,⚠️ At-Risk,-0.2768005433883847,0.3714492968800367,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209162,2024-10-11,Rajasthan,22,UPSC,Free,0,0,0,,1,0,6,0,3,10,37,8,49.1,0.8,4,4,8,1,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,1.180457892043408,-0.0850340904218278,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209163,2025-09-06,WB,23,NEET,Free,0,0,0,,1,0,7,0,8,10,34,19,28.5,0.5,3,2,15,2,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,1.3589655082716228,0.7186676922624,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209164,2024-04-01,Bihar,18,JEE,Free,0,0,0,,1,0,12,0,3,9,25,5,34.4,0.6,5,4,10,4,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,1.2966600897671592,0.1843655772486578,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209165,2025-07-08,Gujarat,23,JEE,Iconic,2396,18,43128,313.0,2,7,3,4,4,10,22,8,18.5,0.6,3,2,11,4,Subscribed,0,14,31148.0,3,😴 Casual Browsers,-1.0164299587319223,-1.0091646691898697,0.556,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1677.1999999999998
UA209166,2025-04-01,Bihar,20,SSC,Free,0,0,0,,1,0,2,0,1,1,20,5,19.0,0.3,4,1,5,1,First Lesson,0,0,0.0,3,😴 Casual Browsers,-2.948828620357661,-0.2518326226697777,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209167,2025-08-06,Gujarat,20,NEET,Free,0,0,0,,2,0,5,0,4,6,27,7,33.4,1.1,6,0,17,4,3+ Lessons,0,0,0.0,1,🚀 High Intent,1.0097049665193811,-1.0663559372425715,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209168,2025-08-12,Rajasthan,18,JEE,Free,0,0,0,,1,0,4,0,1,7,27,31,26.8,0.4,4,1,16,4,First Lesson,0,0,0.0,0,⚠️ At-Risk,-0.2420798464283487,1.4716645436300553,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209169,2024-11-28,UP,18,CAT,Free,0,0,0,,1,0,4,0,5,6,36,35,36.5,0.6,6,1,11,2,Subscription Page Visited,0,0,0.0,0,⚠️ At-Risk,0.8909862719036027,1.438981682199981,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209170,2025-05-21,Bihar,26,JEE,Free,0,0,0,,2,0,9,0,1,5,37,7,48.7,1.6,11,6,14,2,Signed Up,0,0,0.0,1,🚀 High Intent,3.461018812683839,-1.3147951889996183,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209171,2025-02-14,Rajasthan,24,Banking,Free,0,0,0,,2,0,5,0,6,9,20,27,24.3,0.8,1,4,7,1,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-1.2032122690306637,-0.3709591522602078,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209172,2024-05-06,Maharashtra,24,SSC,Free,0,0,0,,1,0,2,0,1,4,18,0,37.0,0.6,2,2,7,1,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-2.224812050415755,-0.5096653226581357,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209173,2025-09-29,Maharashtra,24,CAT,Free,0,0,0,,1,0,3,0,2,6,34,11,44.5,0.7,5,6,14,3,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,1.571936915540269,0.3547274911355406,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209174,2024-05-19,UP,24,Banking,Plus,1562,6,9372,-491.0,1,9,3,0,3,6,32,21,13.0,0.2,0,2,10,0,Subscribed,0,16,9372.0,3,😴 Casual Browsers,-2.008145619020232,0.4983958368947441,0.378,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209175,2024-11-08,Karnataka,20,JEE,Free,0,0,0,,1,0,6,0,2,8,27,2,37.5,0.6,5,2,9,2,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,-0.0893783387586777,-0.266808184449179,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209176,2025-06-04,AP,18,NEET,Free,0,0,0,,1,0,4,0,5,13,28,26,25.3,0.4,7,4,6,0,Signed Up,0,0,0.0,0,⚠️ At-Risk,-0.4207620020363737,0.7825920702519045,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209177,2025-05-19,Rajasthan,17,UPSC,Free,0,0,0,,2,0,6,0,1,13,31,1,56.2,1.9,5,3,16,5,First Lesson,0,0,0.0,1,🚀 High Intent,2.353802124959743,-1.3096026302976065,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209178,2025-12-01,Bihar,23,Banking,Plus,1562,11,17182,235.0,2,7,2,0,1,7,16,9,20.5,0.7,10,1,6,1,Subscribed,0,10,10934.0,3,😴 Casual Browsers,-2.0679733217662344,-1.374226640291654,0.531,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1093.3999999999999
UA209179,2025-08-27,Bihar,25,Banking,Free,0,0,0,,1,0,5,0,1,8,22,19,22.9,0.4,2,5,7,1,First Lesson,0,0,0.0,3,😴 Casual Browsers,-1.724946148489861,0.5125058095574315,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209180,2025-11-10,WB,20,CAT,Free,0,0,0,,1,0,1,0,4,5,27,12,43.1,0.7,7,1,11,1,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,-0.0270752628331416,0.1382729438736995,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209181,2025-04-20,AP,22,JEE,Plus,1562,8,12496,-95.0,2,9,6,0,2,7,27,13,29.5,1.0,3,7,14,6,Subscribed,0,9,12496.0,1,🚀 High Intent,1.2894905261634186,-0.491833887763715,0.339,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209182,2024-10-24,Gujarat,18,JEE,Free,0,0,0,,1,0,7,0,6,5,41,3,31.1,0.5,4,5,12,1,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,1.7905624058115517,-0.2400823950802276,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209183,2025-02-06,UP,22,JEE,Plus,1562,12,18744,4.0,1,6,5,3,2,8,24,8,28.6,0.5,4,2,11,1,Subscribed,0,6,18744.0,3,😴 Casual Browsers,-0.9338349712087648,-0.051203702239068,0.464,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209184,2024-04-11,Rajasthan,24,CAT,Plus,1562,3,4686,-565.0,2,9,4,0,2,6,16,0,26.2,0.9,2,0,7,2,Subscribed,0,5,4686.0,3,😴 Casual Browsers,-2.424444646144855,-1.7256753345620013,0.404,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209185,2025-07-11,Rajasthan,21,JEE,Iconic,2396,13,31148,160.0,1,9,9,1,3,6,25,10,43.7,0.7,4,4,9,1,Subscribed,0,7,31148.0,2,🧠 Serious Aspirants,0.588755749098543,0.0595511107002124,0.378,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,718.8
UA209186,2024-08-16,MP,17,Banking,Plus,1562,15,23430,-105.0,1,5,7,0,2,4,22,18,24.1,0.4,2,0,4,1,Subscribed,0,30,15620.0,3,😴 Casual Browsers,-2.2902421024300907,0.4031424026289807,0.643,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1093.3999999999999
UA209187,2024-07-06,UP,17,UPSC,Free,0,0,0,,1,0,8,0,1,12,25,2,49.4,0.8,4,2,17,3,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,1.2409926025705398,-0.125412403189394,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209188,2025-04-20,Bihar,20,CAT,Free,0,0,0,,1,0,4,0,3,7,19,1,47.6,0.8,4,5,13,0,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,0.0552735278113884,-0.4860300939491194,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209189,2024-08-20,Rajasthan,21,NEET,Iconic,2396,18,43128,-12.0,1,7,4,0,1,12,14,7,37.5,0.6,7,1,7,2,Subscribed,0,23,43128.0,3,😴 Casual Browsers,-1.4917943162304863,-0.0272562289165671,0.592,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1677.1999999999998
UA209190,2024-09-24,Bihar,21,CAT,Free,0,0,0,,2,0,4,0,3,8,27,4,37.3,1.2,4,3,16,0,First Lesson,0,0,0.0,1,🚀 High Intent,0.3142072533411748,-1.6846406334123594,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209191,2025-09-13,MP,22,NEET,Free,0,0,0,,1,0,7,0,0,8,29,5,42.6,0.7,3,3,15,0,Mock Test Taken,0,0,0.0,2,🧠 Serious Aspirants,0.2615342672860595,-0.3394593821965109,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209192,2026-02-03,Karnataka,22,CAT,Iconic,2396,20,47920,553.0,1,4,5,2,2,6,26,17,31.5,0.5,6,4,10,1,Subscribed,0,16,23960.0,2,🧠 Serious Aspirants,-0.1823003997469435,0.4192937964884484,0.582,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1677.1999999999998
UA209193,2025-12-19,UP,19,NEET,Plus,1562,1,1562,-62.0,2,9,6,4,5,5,25,20,42.0,1.4,1,4,14,1,Subscribed,1,25,1015.0,1,🚀 High Intent,0.6301061099480325,-0.7307981931149202,0.494,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209194,2024-10-28,MP,22,NEET,Free,0,0,0,,1,0,5,0,3,3,32,35,35.1,0.6,7,2,12,1,First Lesson,0,0,0.0,0,⚠️ At-Risk,0.6088132206643448,1.325375365953267,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209195,2025-09-15,Rajasthan,18,JEE,Free,0,0,0,,2,0,7,0,2,11,33,9,29.0,1.0,4,5,12,2,3+ Lessons,0,0,0.0,1,🚀 High Intent,0.8335886242721934,-1.2039177954353262,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209196,2024-10-14,Karnataka,21,Banking,Free,0,0,0,,1,0,5,0,4,3,18,32,34.4,0.6,3,1,6,1,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-1.5890666823868422,1.156613868341873,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209197,2024-09-13,AP,17,CAT,Plus,1562,7,10934,-331.0,1,15,5,4,4,5,24,7,34.2,0.6,3,3,7,2,Subscribed,0,5,10934.0,3,😴 Casual Browsers,-0.623252165792652,0.0186368548536784,0.173,🚀 UPGRADE,Show Iconic upgrade offer with social proof,High engagement Plus user — ready for premium,upsell,834.0
UA209198,2025-09-11,MP,21,CAT,Free,0,0,0,,3,0,6,0,3,4,32,9,39.1,2.0,9,2,8,3,Signed Up,0,0,0.0,1,🚀 High Intent,1.4008928296559184,-2.486616030619029,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209199,2025-05-09,AP,21,NEET,Free,0,0,0,,2,0,4,0,4,6,34,10,24.3,0.8,5,1,11,2,Signed Up,0,0,0.0,1,🚀 High Intent,0.0475932760110666,-1.1765314308489487,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209200,2024-12-01,Maharashtra,19,JEE,Free,0,0,0,,1,0,12,0,0,15,28,26,41.6,0.7,3,4,17,0,Subscription Page Visited,0,0,0.0,2,🧠 Serious Aspirants,1.167184268081428,0.7685084447851992,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209201,2024-07-31,UP,21,UPSC,Iconic,2396,19,45524,20.0,2,11,6,2,6,8,26,23,40.1,1.3,3,6,6,1,Subscribed,0,20,45524.0,1,🚀 High Intent,0.5396325292111753,-0.5865987300089855,0.334,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,718.8
UA209202,2025-10-17,UP,18,Banking,Free,0,0,0,,1,0,5,0,1,8,14,7,27.6,0.5,4,2,11,1,3+ Lessons,0,0,0.0,3,😴 Casual Browsers,-1.8387188228785485,-0.096503247562962,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209203,2024-06-09,Rajasthan,22,UPSC,Free,0,0,0,,1,0,3,0,3,11,34,3,50.4,0.8,3,3,19,2,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,1.601125247631176,-0.170994918865599,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209204,2025-11-27,AP,17,Banking,Free,0,0,0,,1,0,2,0,0,3,12,7,24.9,0.4,4,4,10,2,Signed Up,0,0,0.0,3,😴 Casual Browsers,-2.2991182683695803,0.0235999401410527,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209205,2024-10-06,UP,20,NEET,Free,0,0,0,,2,0,7,0,2,5,41,12,40.6,1.4,5,4,15,3,Mock Test Taken,0,0,0.0,1,🚀 High Intent,2.378844209020722,-0.9566959289797684,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209206,2025-08-26,Rajasthan,22,JEE,Free,0,0,0,,1,0,5,0,3,8,29,5,45.0,0.8,4,4,11,2,3+ Lessons,0,0,0.0,2,🧠 Serious Aspirants,0.7564841586049679,-0.0841050428380362,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209207,2024-08-03,WB,25,UPSC,Plus,1562,14,21868,-146.0,2,15,4,1,3,7,26,14,35.7,1.2,3,3,9,2,Subscribed,0,5,21868.0,1,🚀 High Intent,-0.3528360236109942,-0.982835384740824,0.22,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA209208,2025-01-20,Karnataka,20,JEE,Plus,1562,11,17182,-48.0,1,8,4,0,4,6,18,4,40.6,0.7,2,4,20,0,Subscribed,0,10,17182.0,2,🧠 Serious Aspirants,0.0943968554061843,-0.2786760359115563,0.402,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209209,2024-06-10,Gujarat,20,UPSC,Plus,1562,11,17182,-294.0,2,13,6,2,2,4,46,7,43.2,1.4,8,5,7,3,Subscribed,0,5,17182.0,1,🚀 High Intent,2.484450921247708,-1.2593643079602723,0.158,🚀 UPGRADE,Show Iconic upgrade offer with social proof,High engagement Plus user — ready for premium,upsell,834.0
UA209210,2025-05-03,UP,22,NEET,Iconic,2396,16,38336,200.0,1,7,3,0,6,10,20,8,36.7,0.6,4,3,15,3,Subscribed,1,45,24918.0,2,🧠 Serious Aspirants,0.3436900756956079,0.2645715968478379,0.553,🟠 HIGH RISK,Send re-engagement push notification,Drop in session activity — remind them of progress made,churn_prevention,1677.1999999999998
UA209211,2025-08-18,TN,25,NEET,Free,0,0,0,,1,0,4,0,3,4,22,36,28.3,0.5,6,3,17,3,First Lesson,0,0,0.0,0,⚠️ At-Risk,0.2886402999632544,1.6763608345302674,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209212,2025-09-04,Rajasthan,23,Banking,Free,0,0,0,,4,0,4,0,2,3,21,0,31.9,2.1,2,2,4,4,First Lesson,0,0,0.0,1,🚀 High Intent,-1.219755667684213,-4.20232999804779,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209213,2025-06-16,Maharashtra,23,JEE,Plus,1562,19,29678,295.0,1,2,5,4,5,4,39,1,39.6,0.7,7,3,10,2,Subscribed,0,19,29678.0,2,🧠 Serious Aspirants,1.7038064824883927,-0.2819995284909353,0.372,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209214,2024-04-28,Karnataka,21,UPSC,Plus,1562,10,15620,-363.0,1,7,7,1,2,13,29,6,41.6,0.7,5,5,9,1,Subscribed,0,5,15620.0,2,🧠 Serious Aspirants,0.6505907396770374,-0.1535108218180142,0.342,🟡 WATCH,Schedule check-in from educator,Early warning signals — proactive educator outreach,churn_prevention,468.59999999999997
UA209215,2024-04-19,Rajasthan,20,UPSC,Iconic,2396,15,35940,-220.0,1,16,4,2,4,7,48,0,44.2,0.7,4,5,15,1,Subscribed,0,5,35940.0,2,🧠 Serious Aspirants,2.474536871790057,-0.4408758320344162,0.201,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA209216,2025-11-15,UP,22,UPSC,Free,0,0,0,,1,0,7,0,3,8,31,12,47.6,0.8,2,2,12,1,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,0.6459050233071684,0.1325684523848506,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209217,2024-10-24,Gujarat,26,UPSC,Iconic,2396,7,16772,-273.0,1,9,2,3,5,4,36,19,46.0,0.8,4,2,19,3,Subscribed,0,5,16772.0,2,🧠 Serious Aspirants,1.8713667407117007,0.7795963088373533,0.291,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA209218,2025-06-03,MP,19,NEET,Free,0,0,0,,1,0,9,0,4,12,39,7,44.9,0.7,4,3,12,1,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,1.941095815607124,-0.0989769250316974,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209219,2024-08-02,Bihar,22,NEET,Iconic,2396,11,26356,-263.0,2,12,6,1,0,8,29,9,30.6,1.0,7,4,17,0,Subscribed,0,5,26356.0,1,🚀 High Intent,0.6520815348109898,-1.437455033346538,0.229,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA209220,2024-09-20,MP,26,UPSC,Free,0,0,0,,1,0,10,0,4,8,34,35,43.2,0.7,0,5,12,5,Signed Up,0,0,0.0,0,⚠️ At-Risk,2.0139223385089826,1.823407112698724,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209221,2025-05-30,UP,24,JEE,Plus,1562,13,20306,128.0,1,10,5,3,7,8,24,16,38.2,0.6,3,2,11,2,Subscribed,0,5,20306.0,2,🧠 Serious Aspirants,0.2617054089307177,0.5261098622635356,0.272,✅ HEALTHY,Nurture with content recommendations,"Engaged, low risk — keep them happy",nurture,0.0
UA209222,2025-03-04,UP,17,Banking,Free,0,0,0,,1,0,8,0,2,5,20,3,29.3,0.5,5,3,7,0,Mock Test Taken,0,0,0.0,3,😴 Casual Browsers,-1.0602968936734147,-0.421378167142799,0.0,⚡ HOT LEAD,Show Plus offer immediately after mock test result,Mock test completion = highest intent signal. Strike now.,conversion,1562.0
UA209223,2026-01-05,Karnataka,20,Banking,Free,0,0,0,,1,0,1,0,1,3,14,11,19.0,0.3,3,3,5,1,First Lesson,0,0,0.0,3,😴 Casual Browsers,-3.3565393924903963,0.0829244567529669,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209224,2024-06-10,AP,19,JEE,Free,0,0,0,,1,0,4,0,6,9,19,0,50.8,0.8,3,7,12,1,Signed Up,0,0,0.0,2,🧠 Serious Aspirants,0.8567086554205291,-0.3688387762549191,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209225,2025-10-14,Maharashtra,19,SSC,Free,0,0,0,,1,0,2,0,2,10,19,11,26.0,0.4,4,2,7,0,First Lesson,0,0,0.0,3,😴 Casual Browsers,-2.368402866859313,-0.0342136363173323,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
UA209226,2025-10-25,UP,20,SSC,Free,0,0,0,,2,0,3,0,3,11,19,39,29.1,1.0,1,2,9,0,First Lesson,0,0,0.0,3,😴 Casual Browsers,-2.024977694301116,0.0616787033073256,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209227,2025-09-03,Maharashtra,18,Banking,Free,0,0,0,,1,0,1,0,4,14,21,41,38.0,0.6,6,0,10,1,Signed Up,0,0,0.0,0,⚠️ At-Risk,-1.064445080889526,1.614147892027861,0.0,😴 DORMANT,Win-back email with exam date urgency,Long inactive — exam deadline urgency is the trigger,reactivation,0.0
UA209228,2026-02-09,AP,17,UPSC,Free,0,0,0,,1,0,5,0,2,10,18,8,48.6,0.8,3,4,19,3,First Lesson,0,0,0.0,2,🧠 Serious Aspirants,0.809793039101383,0.2340019335205067,0.0,👀 OBSERVING,Continue onboarding sequence,Still in early journey — educate before selling,nurture,0.0
